Economy,Year,freight,passenger,freight_activity,passenger_activity
20_USA,2067,9114.134788289213,10692.671343351738,9487.765435440062,11491.50632701007
20_USA,2068,9118.6778476188,10692.29650165713,9576.116471785836,11559.614436624714
20_USA,2069,9123.381603836178,10691.740895834531,9666.235530616132,11627.534941636608
20_USA,2070,9128.452462879759,10691.434115206443,9758.157962489153,11695.156695201027
21_VN,2017,180.80166908742265,355.98710412476987,118.848468549,383.884818952
21_VN,2018,189.22430787600186,373.7367265419402,124.71031026441301,400.282444719
21_VN,2019,200.77622510335829,393.21073485185394,131.50435055888,418.240686945
21_VN,2020,212.88034175449783,413.0667914239759,138.68473661237,436.257233351
21_VN,2021,230.76059925538294,431.2628465272508,148.14176872666002,459.040581959
21_VN,2022,247.91232364509602,446.3471017912143,156.34962811919002,477.48440914
21_VN,2023,265.3463716775542,461.39205012518534,164.9882847658,495.904813274
21_VN,2024,283.047590568559,475.9623608678833,174.0500698966,513.904974576
21_VN,2025,301.2445538951229,490.4668563392547,183.668711778,532.0782875479999
21_VN,2026,319.7720239656051,504.5505766439582,193.7559799,550.174427802
21_VN,2027,338.58774575419454,518.0248843754528,204.306721135,568.134284029
21_VN,2028,357.682504761567,530.8517379070101,215.34320812200002,585.961248944
21_VN,2029,377.0187921634693,543.0849858621257,226.86975563799996,603.6236784380001
21_VN,2030,396.71059778693893,555.7490379384924,238.94445452730002,621.180164269
21_VN,2031,416.9112387028718,568.3315137489332,251.5349087451,638.535933531
21_VN,2032,437.648550819293,580.873707317509,264.643711919,655.67197132
21_VN,2033,458.9276334696543,593.3691037676778,278.266501676,672.565027845
21_VN,2034,480.70420186751073,605.7610848888442,292.376796189,689.166983997
21_VN,2035,503.0622296648108,618.0733917428661,307.027770159,705.536249381
21_VN,2036,525.9344244913051,630.1489838258235,322.20320007500004,721.637503432
21_VN,2037,549.2014685070321,641.2597379408537,337.87550245600005,737.18254399
21_VN,2038,572.8233681694074,651.4065159187086,354.02841156,752.253540721
21_VN,2039,596.7390933342949,660.5683309979601,370.63388346,766.917069427
21_VN,2040,620.7051276579544,668.5434233481906,387.548310756,781.019041832
21_VN,2041,644.9307254972055,675.3981083044598,404.911284932,794.737604878
21_VN,2042,669.3620338110314,681.0265176191273,422.70046393300004,808.038315045
21_VN,2043,693.8609874600725,685.3057566187266,440.840421327,820.856049031
21_VN,2044,718.4186407004934,688.1858377916228,459.340427127,833.208725328
21_VN,2045,742.7405236357404,689.5020531213675,478.024685746,844.935845193
21_VN,2046,766.9496330771964,689.3107823233261,496.99461404299996,856.1565062459999
21_VN,2047,790.9834915023142,687.6004147332261,516.235443851,866.864279269
21_VN,2048,814.829935774145,684.4109267257235,535.772483346,877.091121916
21_VN,2049,838.4365428300302,679.8006694598747,555.611148663,886.855919617
21_VN,2050,861.7128335744957,675.0130697922035,574.510708883,897.1449790869999
21_VN,2051,0.0,0.0,593.55275434,907.174031851
21_VN,2052,0.0,0.0,614.5396624709999,920.505425265
21_VN,2053,0.0,0.0,635.8027063530001,932.5004407389999
21_VN,2054,0.0,0.0,657.4103438129999,944.770921159
21_VN,2055,0.0,0.0,679.2639231600001,957.266984777
21_VN,2056,0.0,0.0,699.401233302,966.615003794
21_VN,2057,0.0,0.0,719.53855991,977.495593394
21_VN,2058,0.0,0.0,739.675752614,988.3682976709999
21_VN,2059,0.0,0.0,759.81595667,999.2331018699999
21_VN,2060,0.0,0.0,779.952968432,1010.090002513
21_VN,2061,0.0,0.0,800.094160113,1020.938987849
21_VN,2062,0.0,0.0,820.2309448799999,1031.780059497
21_VN,2063,0.0,0.0,840.3716526840001,1042.613205595
21_VN,2064,0.0,0.0,860.5081766430001,1053.438432253
21_VN,2065,0.0,0.0,880.6478324709999,1064.255726377
21_VN,2066,0.0,0.0,900.784069723,1075.0650981219999
21_VN,2067,0.0,0.0,920.922625604,1085.8665324
21_VN,2068,0.0,0.0,941.0585561349999,1096.6600431059999
21_VN,2069,0.0,0.0,961.196136477,1107.4456129139999
21_VN,2070,0.0,0.0,981.3317440139999,1118.223258662
