GDP_category,economy,year,unit,scenario,activity,energy,intensity
Mining,10_MAS,2035,GVA millions USD,Carbon Neutral,9267.97039478247,0.0,0.0
Mining,10_MAS,2035,GVA millions USD,Reference,9267.97039478247,0.0,0.0
Mining,10_MAS,2036,GVA millions USD,Carbon Neutral,9480.319873853208,0.0,0.0
Mining,10_MAS,2036,GVA millions USD,Reference,9480.319873853208,0.0,0.0
Mining,10_MAS,2037,GVA millions USD,Carbon Neutral,9607.840338694796,0.0,0.0
Mining,10_MAS,2037,GVA millions USD,Reference,9607.840338694796,0.0,0.0
Mining,10_MAS,2038,GVA millions USD,Carbon Neutral,9803.375538194165,0.0,0.0
Mining,10_MAS,2038,GVA millions USD,Reference,9803.375538194165,0.0,0.0
Mining,10_MAS,2039,GVA millions USD,Carbon Neutral,9989.89549001324,0.0,0.0
Mining,10_MAS,2039,GVA millions USD,Reference,9989.89549001324,0.0,0.0
Mining,10_MAS,2040,GVA millions USD,Carbon Neutral,10167.460413958728,0.0,0.0
Mining,10_MAS,2040,GVA millions USD,Reference,10167.460413958728,0.0,0.0
Mining,10_MAS,2041,GVA millions USD,Carbon Neutral,10406.55267692094,0.0,0.0
Mining,10_MAS,2041,GVA millions USD,Reference,10406.55267692094,0.0,0.0
Mining,10_MAS,2042,GVA millions USD,Carbon Neutral,10565.46625569962,0.0,0.0
Mining,10_MAS,2042,GVA millions USD,Reference,10565.46625569962,0.0,0.0
Mining,10_MAS,2043,GVA millions USD,Carbon Neutral,10715.862089197748,0.0,0.0
Mining,10_MAS,2043,GVA millions USD,Reference,10715.862089197748,0.0,0.0
Mining,10_MAS,2044,GVA millions USD,Carbon Neutral,10924.377771922314,0.0,0.0
Mining,10_MAS,2044,GVA millions USD,Reference,10924.377771922314,0.0,0.0
Mining,10_MAS,2045,GVA millions USD,Carbon Neutral,11056.642015981002,0.0,0.0
Mining,10_MAS,2045,GVA millions USD,Reference,11056.642015981002,0.0,0.0
Mining,10_MAS,2046,GVA millions USD,Carbon Neutral,11244.830943364746,0.0,0.0
Mining,10_MAS,2046,GVA millions USD,Reference,11244.830943364746,0.0,0.0
Mining,10_MAS,2047,GVA millions USD,Carbon Neutral,11422.512101071372,0.0,0.0
Mining,10_MAS,2047,GVA millions USD,Reference,11422.512101071372,0.0,0.0
Mining,10_MAS,2048,GVA millions USD,Carbon Neutral,11589.829032259937,0.0,0.0
Mining,10_MAS,2048,GVA millions USD,Reference,11589.829032259937,0.0,0.0
Mining,10_MAS,2049,GVA millions USD,Carbon Neutral,11746.933363667353,0.0,0.0
Mining,10_MAS,2049,GVA millions USD,Reference,11746.933363667353,0.0,0.0
Mining,10_MAS,2050,GVA millions USD,Carbon Neutral,11834.216041139494,0.0,0.0
Mining,10_MAS,2050,GVA millions USD,Reference,11834.216041139494,0.0,0.0
Mining,11_MEX,2017,GVA millions USD,Carbon Neutral,14203.12,68.932689372,0.0048533483750049285
Mining,11_MEX,2017,GVA millions USD,Reference,14203.12,68.932689372,0.0048533483750049285
Mining,11_MEX,2018,GVA millions USD,Carbon Neutral,14796.97236,69.29861569200001,0.0046832969614332655
Mining,11_MEX,2018,GVA millions USD,Reference,14796.97236,69.29861569200001,0.0046832969614332655
Mining,11_MEX,2019,GVA millions USD,Carbon Neutral,14621.724765314826,68.47787916431233,0.004683296961433257
Mining,11_MEX,2019,GVA millions USD,Reference,14621.724765314826,68.47787916431233,0.004683296961433257
Mining,11_MEX,2020,GVA millions USD,Carbon Neutral,12897.418288109358,60.40243987903611,0.004683296961433244
Mining,11_MEX,2020,GVA millions USD,Reference,12897.418288109358,60.40243987903611,0.004683296961433244
Mining,11_MEX,2021,GVA millions USD,Carbon Neutral,13389.35244890883,62.70631363953363,0.004683296961433255
Mining,11_MEX,2021,GVA millions USD,Reference,13389.35244890883,62.70631363953363,0.004683296961433255
Mining,11_MEX,2022,GVA millions USD,Carbon Neutral,13850.572505610598,64.54158624542043,0.0046598497079652045
Mining,11_MEX,2022,GVA millions USD,Reference,13850.572505610598,64.54198696512199,0.00465987863959972
Mining,11_MEX,2023,GVA millions USD,Carbon Neutral,14343.414615941385,66.50254408883694,0.004636451352031997
Mining,11_MEX,2023,GVA millions USD,Reference,14343.414615941385,66.50429823900251,0.004636573648584982
Mining,11_MEX,2024,GVA millions USD,Carbon Neutral,14860.484420428878,68.55277579951016,0.004613091596480521
Mining,11_MEX,2024,GVA millions USD,Reference,14860.484420428878,68.55708077378993,0.004613381289209101
Mining,11_MEX,2025,GVA millions USD,Carbon Neutral,15401.28787571326,70.68822256187866,0.004589760488364676
Mining,11_MEX,2025,GVA millions USD,Reference,15401.28787571326,70.69654511333162,0.0045903008685926235
Mining,11_MEX,2026,GVA millions USD,Carbon Neutral,15965.54105597438,72.90581961633461,0.004566448412911939
Mining,11_MEX,2026,GVA millions USD,Reference,15965.54105597438,72.91992177405149,0.004567331700090709
Mining,11_MEX,2027,GVA millions USD,Carbon Neutral,16554.160849008105,75.2079710941367,0.004543146087567647
Mining,11_MEX,2027,GVA millions USD,Reference,16554.160849008105,75.22993872482768,0.004544473103228021
Mining,11_MEX,2028,GVA millions USD,Carbon Neutral,17033.529013911244,76.98890338496716,0.0045198445561157935
Mining,11_MEX,2028,GVA millions USD,Reference,17033.529013911244,77.02092382221144,0.00452172440363407
Mining,11_MEX,2029,GVA millions USD,Carbon Neutral,17529.906578276346,78.82384168175079,0.004496535182876101
Mining,11_MEX,2029,GVA millions USD,Reference,17529.906578276346,78.86853856286227,0.004499084932979553
Mining,11_MEX,2030,GVA millions USD,Carbon Neutral,18043.260319388573,80.71128612358541,0.004473209646975844
Mining,11_MEX,2030,GVA millions USD,Reference,18043.260319388573,80.77162967748461,0.004476554028912979
Mining,11_MEX,2031,GVA millions USD,Carbon Neutral,18573.716631993306,82.65043751625558,0.0044498599366962375
Mining,11_MEX,2031,GVA millions USD,Reference,18573.716631993306,82.72976768582352,0.0044541310349981945
Mining,11_MEX,2032,GVA millions USD,Carbon Neutral,19120.67925169405,84.63727262813089,0.0044264783438921085
Mining,11_MEX,2032,GVA millions USD,Reference,19120.67925169405,84.73931886652295,0.004431815300652315
Mining,11_MEX,2033,GVA millions USD,Carbon Neutral,19684.669562765157,86.67273113613734,0.004403057458484571
Mining,11_MEX,2033,GVA millions USD,Reference,19684.669562765157,86.80164057657669,0.004409606181084578
Mining,11_MEX,2034,GVA millions USD,Carbon Neutral,20266.34133706514,88.75826916032416,0.004379590163025333
Mining,11_MEX,2034,GVA millions USD,Reference,20266.34133706514,88.9186341700252,0.004387503037235526
Mining,11_MEX,2035,GVA millions USD,Carbon Neutral,20866.2439322386,90.89481142973231,0.00435606962733234
Mining,11_MEX,2035,GVA millions USD,Reference,20866.2439322386,91.09169713593505,0.004365505235716969
Mining,11_MEX,2036,GVA millions USD,Carbon Neutral,21484.642321243384,93.08198303977323,0.00433248930319573
Mining,11_MEX,2036,GVA millions USD,Reference,21484.642321243384,93.32095339815444,0.00434361214875248
Mining,11_MEX,2037,GVA millions USD,Carbon Neutral,22121.55720024693,95.31831510293415,0.004308842919153547
Mining,11_MEX,2037,GVA millions USD,Reference,22121.55720024693,95.60545811318742,0.004321823154118654
Mining,11_MEX,2038,GVA millions USD,Carbon Neutral,22776.817956788032,97.6015000969062,0.0042851244753360565
Mining,11_MEX,2038,GVA millions USD,Reference,22776.817956788032,97.94345210350183,0.0043001376350866585
Mining,11_MEX,2039,GVA millions USD,Carbon Neutral,23450.053970717945,99.92837717692007,0.004261328238378492
Mining,11_MEX,2039,GVA millions USD,Reference,23450.053970717945,100.33234520623648,0.004278554980364709
Mining,11_MEX,2040,GVA millions USD,Carbon Neutral,24140.790812637497,102.29536352473127,0.004237448736400985
Mining,11_MEX,2040,GVA millions USD,Reference,24140.790812637497,102.76914700712753,0.004257074584040916
Mining,11_MEX,2041,GVA millions USD,Carbon Neutral,24848.64516815795,104.69928818038177,0.004213480754055261
Mining,11_MEX,2041,GVA millions USD,Reference,24848.64516815795,105.25130310573697,0.00423569584552683
Mining,11_MEX,2042,GVA millions USD,Carbon Neutral,25573.111888212472,107.13648921230428,0.004189419327637133
Mining,11_MEX,2042,GVA millions USD,Reference,25573.111888212472,107.77578739237573,0.004214418169501433
Mining,11_MEX,2043,GVA millions USD,Carbon Neutral,26313.477448382997,109.60246824210448,0.004165259740264384
Mining,11_MEX,2043,GVA millions USD,Reference,26313.477448382997,110.33875159068423,0.004193240965855872
Mining,11_MEX,2044,GVA millions USD,Carbon Neutral,27069.05953601377,112.09290832937947,0.004140997517119002
Mining,11_MEX,2044,GVA millions USD,Reference,27069.05953601377,112.93654622606074,0.004172163649638636
Mining,11_MEX,2045,GVA millions USD,Carbon Neutral,27839.426534653616,114.60457449002749,0.004116628420753259
Mining,11_MEX,2045,GVA millions USD,Reference,27839.426534653616,115.56662768436485,0.004151185641001307
Mining,11_MEX,2046,GVA millions USD,Carbon Neutral,28624.51516445829,117.13576526087634,0.004092148446458869
Mining,11_MEX,2046,GVA millions USD,Reference,28624.51516445829,118.22801718294826,0.004130306365144882
Mining,11_MEX,2047,GVA millions USD,Carbon Neutral,29424.601649781813,119.6861507748321,0.004067553817698653
Mining,11_MEX,2047,GVA millions USD,Reference,29424.601649781813,120.92114351766787,0.004109525252266738
Mining,11_MEX,2048,GVA millions USD,Carbon Neutral,30240.33098152604,122.25684938925235,0.004042840981599694
Mining,11_MEX,2048,GVA millions USD,Reference,30240.33098152604,123.64792747331705,0.004088841737507905
Mining,11_MEX,2049,GVA millions USD,Carbon Neutral,31072.5868698292,124.84985926211567,0.004018006604507787
Mining,11_MEX,2049,GVA millions USD,Reference,31072.5868698292,126.41121500299059,0.0040682552609011486
Mining,11_MEX,2050,GVA millions USD,Carbon Neutral,31922.319066028344,127.46733849882328,0.003993047567602121
Mining,11_MEX,2050,GVA millions USD,Reference,31922.319066028344,129.21405436775837,0.0040477652673194305
Mining,12_NZ,2017,GVA millions USD,Carbon Neutral,781.8006612,3.929144328,0.005025762349662234
Mining,12_NZ,2017,GVA millions USD,Reference,781.8006612,3.929144328,0.005025762349662234
Mining,12_NZ,2018,GVA millions USD,Carbon Neutral,441.2935297,3.998477736,0.009060812060213625
Mining,12_NZ,2018,GVA millions USD,Reference,441.2935297,3.998477736,0.009060812060213625
Mining,12_NZ,2019,GVA millions USD,Carbon Neutral,447.23683432861816,4.052328902256505,0.009060812060213622
Mining,12_NZ,2019,GVA millions USD,Reference,447.23683432861816,4.052328902256505,0.009060812060213622
Mining,12_NZ,2020,GVA millions USD,Carbon Neutral,379.6081360346947,3.439557977138369,0.009060812060213606
Mining,12_NZ,2020,GVA millions USD,Reference,379.6081360346947,3.439557977138369,0.009060812060213606
Mining,12_NZ,2021,GVA millions USD,Carbon Neutral,415.5707296331742,3.7654082789320387,0.00906081206021362
Mining,12_NZ,2021,GVA millions USD,Reference,415.5707296331742,3.7654082789320387,0.00906081206021362
Mining,12_NZ,2022,GVA millions USD,Carbon Neutral,441.5527296380608,3.9602060488870965,0.008968817953256146
Mining,12_NZ,2022,GVA millions USD,Reference,441.5527296380608,3.980558221499034,0.009014910234530502
Mining,12_NZ,2023,GVA millions USD,Carbon Neutral,467.8698517772031,4.152216465837923,0.008874725417903576
Mining,12_NZ,2023,GVA millions USD,Reference,467.8698517772031,4.195859219294512,0.008968005105173042
Mining,12_NZ,2024,GVA millions USD,Carbon Neutral,480.8901439446918,4.221350981262525,0.00877820232836386
Mining,12_NZ,2024,GVA millions USD,Reference,480.8901439446918,4.2895627310536515,0.008920047094055234
Mining,12_NZ,2025,GVA millions USD,Carbon Neutral,494.13024435812304,4.288531634033032,0.008678949898328629
Mining,12_NZ,2025,GVA millions USD,Reference,494.13024435812304,4.383424729570038,0.008870990552833136
Mining,12_NZ,2026,GVA millions USD,Carbon Neutral,507.6492170456921,4.353955735722617,0.008576701370802527
Mining,12_NZ,2026,GVA millions USD,Reference,507.6492170456921,4.47786900457398,0.00882079367842488
Mining,12_NZ,2027,GVA millions USD,Carbon Neutral,521.4886587475173,4.417645543501408,0.00847122074353729
Mining,12_NZ,2027,GVA millions USD,Reference,521.4886587475173,4.573152254913512,0.008769418429725886
Mining,12_NZ,2028,GVA millions USD,Carbon Neutral,535.6874848789267,4.479580274021037,0.008362301529283418
Mining,12_NZ,2028,GVA millions USD,Reference,535.6874848789267,4.6694969774686985,0.008716830445505131
Mining,12_NZ,2029,GVA millions USD,Carbon Neutral,550.2874456820367,4.539742412033739,0.008249765550088274
Mining,12_NZ,2029,GVA millions USD,Reference,550.2874456820367,4.76713957155373,0.00866299896346944
Mining,12_NZ,2030,GVA millions USD,Carbon Neutral,565.3224798297689,4.598028774524831,0.008133461764884
Mining,12_NZ,2030,GVA millions USD,Reference,565.3224798297689,4.866237531448123,0.00860789674048245
Mining,12_NZ,2031,GVA millions USD,Carbon Neutral,580.8198614320763,4.654263542206408,0.008013265129623496
Mining,12_NZ,2031,GVA millions USD,Reference,580.8198614320763,4.966881029891634,0.008551499973925191
Mining,12_NZ,2032,GVA millions USD,Carbon Neutral,596.7974043500834,4.708179774698436,0.007889075489236884
Mining,12_NZ,2032,GVA millions USD,Reference,596.7974043500834,5.069070765293029,0.008493788224185195
Mining,12_NZ,2033,GVA millions USD,Carbon Neutral,613.2752896248841,4.759516987189549,0.007760816500695398
Mining,12_NZ,2033,GVA millions USD,Reference,613.2752896248841,5.172820276959148,0.00843474433826146
Mining,12_NZ,2034,GVA millions USD,Carbon Neutral,630.2820540459408,4.80806542032362,0.00762843458648303
Mining,12_NZ,2034,GVA millions USD,Reference,630.2820540459408,5.27820527645101,0.0083743543744723
Mining,12_NZ,2035,GVA millions USD,Carbon Neutral,647.8510128594066,4.853633654279882,0.0074918979177905414
Mining,12_NZ,2035,GVA millions USD,Reference,647.8510128594066,5.385331206681927,0.00831260752825376
Mining,12_NZ,2036,GVA millions USD,Carbon Neutral,666.0291553022741,4.896110480546377,0.007351195426759209
Mining,12_NZ,2036,GVA millions USD,Reference,666.0291553022741,5.494404891869069,0.008249496059035823
Mining,12_NZ,2037,GVA millions USD,Carbon Neutral,684.7823681044077,4.9347717267433815,0.0072063358471154216
Mining,12_NZ,2037,GVA millions USD,Reference,684.7823681044077,5.604954104078837,0.008185015218184266
Mining,12_NZ,2038,GVA millions USD,Carbon Neutral,704.1446596043993,4.969393047908793,0.007057346782549887
Mining,12_NZ,2038,GVA millions USD,Reference,704.1446596043993,5.71706539224253,0.008119163177995948
Mining,12_NZ,2039,GVA millions USD,Carbon Neutral,724.1584671357363,4.999788333292249,0.0069042738022078365
Mining,12_NZ,2039,GVA millions USD,Reference,724.1584671357363,5.830881224317588,0.008051940961735173
Mining,12_NZ,2040,GVA millions USD,Carbon Neutral,744.8656001583428,5.025741954323901,0.006747179562669472
Mining,12_NZ,2040,GVA millions USD,Reference,744.8656001583428,5.946524557856017,0.007983352374699423
Mining,12_NZ,2041,GVA millions USD,Carbon Neutral,766.3036255175828,5.046985225215659,0.006586142955811784
Mining,12_NZ,2041,GVA millions USD,Reference,766.3036255175828,6.064070126573691,0.007913403936302467
Mining,12_NZ,2042,GVA millions USD,Carbon Neutral,788.5785137011829,5.063666312075547,0.006421258281955078
Mining,12_NZ,2042,GVA millions USD,Reference,788.5785137011829,6.184115357852973,0.007842104813163003
Mining,12_NZ,2043,GVA millions USD,Carbon Neutral,811.6966420922541,5.075242385436133,0.00625263444770947
Mining,12_NZ,2043,GVA millions USD,Reference,811.6966420922541,6.306450074409607,0.007769466753187383
Mining,12_NZ,2044,GVA millions USD,Carbon Neutral,835.6595079280407,5.081139215109139,0.006080394187947993
Mining,12_NZ,2044,GVA millions USD,Reference,835.6595079280407,6.4308211031418665,0.007695504020634717
Mining,12_NZ,2045,GVA millions USD,Carbon Neutral,860.4749402470512,5.080823414757678,0.005904673311344687
Mining,12_NZ,2045,GVA millions USD,Reference,860.4749402470512,6.557019821153061,0.00762023333215314
Mining,12_NZ,2046,GVA millions USD,Carbon Neutral,886.1541410432465,5.073781845504414,0.00572561996892683
Mining,12_NZ,2046,GVA millions USD,Reference,886.1541410432465,6.684857771033752,0.007543673793775698
Mining,12_NZ,2047,GVA millions USD,Carbon Neutral,912.5964434336285,5.0588815988515705,0.005543393945101972
Mining,12_NZ,2047,GVA millions USD,Reference,912.5964434336285,6.813305272368348,0.007465846838864946
Mining,12_NZ,2048,GVA millions USD,Carbon Neutral,939.8018412349668,5.035614244841356,0.0053581659706307865
Mining,12_NZ,2048,GVA millions USD,Reference,939.8018412349668,6.942105842532451,0.007386776166994978
Mining,12_NZ,2049,GVA millions USD,Carbon Neutral,967.7792093898116,5.003531797903033,0.005170117057027686
Mining,12_NZ,2049,GVA millions USD,Reference,967.7792093898116,7.071066874005684,0.007306487683760036
Mining,12_NZ,2050,GVA millions USD,Carbon Neutral,996.5390207550848,4.96220412082466,0.004979437851881366
Mining,12_NZ,2050,GVA millions USD,Reference,996.5390207550848,7.200003833777474,0.007225009441498818
Mining,13_PNG,2017,GVA millions USD,Carbon Neutral,100.0,0.0,0.0
Mining,13_PNG,2017,GVA millions USD,Reference,100.0,0.0,0.0
Mining,13_PNG,2018,GVA millions USD,Carbon Neutral,97.23989891470288,0.0,0.0
Mining,13_PNG,2018,GVA millions USD,Reference,97.23989891470288,0.0,0.0
Mining,13_PNG,2019,GVA millions USD,Carbon Neutral,100.12648866503967,30.692916219615174,0.3065414220436151
Mining,13_PNG,2019,GVA millions USD,Reference,100.12648866503967,30.692916219615174,0.3065414220436151
Mining,13_PNG,2020,GVA millions USD,Carbon Neutral,91.20334661719104,29.80554751297499,0.32680322179489957
Mining,13_PNG,2020,GVA millions USD,Reference,91.20334661719104,29.80554751297499,0.32680322179489957
Mining,13_PNG,2021,GVA millions USD,Carbon Neutral,92.9477893049258,30.091495559051843,0.3237462212289231
Mining,13_PNG,2021,GVA millions USD,Reference,92.9477893049258,30.091495559051843,0.3237462212289231
Mining,13_PNG,2022,GVA millions USD,Carbon Neutral,97.34882396386068,31.036886326781712,0.318821379273197
Mining,13_PNG,2022,GVA millions USD,Reference,97.34882396386068,31.068113285868876,0.3191421531440632
Mining,13_PNG,2023,GVA millions USD,Carbon Neutral,102.32701681356632,32.13050497016661,0.31399825745635157
Mining,13_PNG,2023,GVA millions USD,Reference,102.32701681356632,32.195209003609754,0.3146305834583988
Mining,13_PNG,2024,GVA millions USD,Carbon Neutral,107.86791737044616,33.36072622341338,0.3092738511752671
Mining,13_PNG,2024,GVA millions USD,Reference,107.86791737044616,33.461593160013635,0.3102089479033689
Mining,13_PNG,2025,GVA millions USD,Carbon Neutral,113.31594704738136,34.434864188908186,0.3038836552679542
Mining,13_PNG,2025,GVA millions USD,Reference,113.31594704738136,34.487187345835586,0.3043454010176987
Mining,13_PNG,2026,GVA millions USD,Carbon Neutral,119.31194551906152,35.62764175675707,0.2986091761538255
Mining,13_PNG,2026,GVA millions USD,Reference,119.31194551906152,35.627671395035776,0.2986094245638114
Mining,13_PNG,2027,GVA millions USD,Carbon Neutral,125.5285503386604,36.83598333796393,0.2934470543839233
Mining,13_PNG,2027,GVA millions USD,Reference,125.5285503386604,36.779548715951606,0.2929974783961494
Mining,13_PNG,2028,GVA millions USD,Carbon Neutral,130.8041920586955,38.05727063092118,0.2909484018206681
Mining,13_PNG,2028,GVA millions USD,Reference,130.8041920586955,37.94010000585389,0.290052630643742
